collection_day,collection_month,collection_year,location_address,location_county,location_latitude,location_longitude,location_town,tick_id,tick_infection_tested,tick_infection,full_address,latitude,longitude
15,11,2021,,HILLSBOROUGH,,,NEW IPSWICH,20215080,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
10,6,2021,,MERRIMACK,,,NEW LONDON,20214636,YES,NO,"nan,NEW LONDON,MERRIMACK, USA",43.426751,-71.934275
25,6,2021,,MERRIMACK,,,NEW LONDON,20214723,YES,NO,"nan,NEW LONDON,MERRIMACK, USA",43.426751,-71.934275
16,7,2021,,MERRIMACK,,,NEW LONDON,20214805,YES,NO,"nan,NEW LONDON,MERRIMACK, USA",43.426751,-71.934275
26,7,2021,,MERRIMACK,,,NEW LONDON,20214821,YES,NO,"nan,NEW LONDON,MERRIMACK, USA",43.426751,-71.934275
15,6,2021,,MERRIMACK,,,NEWBURY,20214666,YES,NO,"nan,NEWBURY,MERRIMACK, USA",43.2956318,-71.9967499
6,8,2021,,MERRIMACK,,,NEWBURY,20214838,YES,NO,"nan,NEWBURY,MERRIMACK, USA",43.2956318,-71.9967499
29,6,2021,,ROCKINGHAM,,,NEWFIELDS,20214730,YES,NO,"nan,NEWFIELDS,ROCKINGHAM, USA",43.0355742,-70.9422214
28,7,2021,,ROCKINGHAM,,,NEWFIELDS,20214828,YES,NO,"nan,NEWFIELDS,ROCKINGHAM, USA",43.0355742,-70.9422214
15,7,2021,,ROCKINGHAM,,,NEWINGTON,20214803,YES,NO,"nan,NEWINGTON,ROCKINGHAM, USA",43.083886,-70.8442657
23,6,2021,,ROCKINGHAM,,,NEWMARKET,20214715,YES,NO,"nan,NEWMARKET,ROCKINGHAM, USA",43.0796182,-70.9357843
21,6,2021,,ROCKINGHAM,,,NEWTON,20214699,YES,NO,"nan,NEWTON,ROCKINGHAM, USA",42.8695335,-71.0345018
1,10,2021,,ROCKINGHAM,,,NEWTON,20214869,YES,NO,"nan,NEWTON,ROCKINGHAM, USA",42.8695335,-71.0345018
1,11,2021,,ROCKINGHAM,,,NEWTON,20215012,YES,NO,"nan,NEWTON,ROCKINGHAM, USA",42.8695335,-71.0345018
15,7,2021,,MERRIMACK,,,NORTHFIELD,20214800,YES,NO,"nan,NORTHFIELD,MERRIMACK, USA",43.431684,-71.577306
14,5,2021,,ROCKINGHAM,,,NORTHWOOD,20214489,YES,NO,"nan,NORTHWOOD,ROCKINGHAM, USA",43.212183,-71.193302
17,6,2021,,ROCKINGHAM,,,NOTTINGHAM,20214679,YES,NO,"nan,NOTTINGHAM,ROCKINGHAM, USA",43.083811,-71.151903
14,7,2021,,ROCKINGHAM,,,NOTTINGHAM,20214789,YES,NO,"nan,NOTTINGHAM,ROCKINGHAM, USA",43.083811,-71.151903
6,10,2021,,GRAFTON,,,ORFORD,20214879,YES,NO,"nan,ORFORD,GRAFTON, USA",43.904813,-72.017798
1,6,2021,,CARROLL,,,OSSIPEE,20214592,YES,NO,"nan,OSSIPEE,CARROLL, USA",43.7550521,-71.1528533
22,10,2021,,CARROLL,,,OSSIPEE,20214959,YES,NO,"nan,OSSIPEE,CARROLL, USA",43.7550521,-71.1528533
1,11,2021,,CARROLL,,,OSSIPEE,20215021,YES,NO,"nan,OSSIPEE,CARROLL, USA",43.7550521,-71.1528533
18,11,2021,,CARROLL,,,OSSIPEE,20215098,YES,NO,"nan,OSSIPEE,CARROLL, USA",43.7550521,-71.1528533
12,5,2021,,HILLSBOROUGH,,,PELHAM,20214479,YES,NO,"nan,PELHAM,HILLSBOROUGH, USA",42.7340023,-71.3232374
16,6,2021,,HILLSBOROUGH,,,PELHAM,20214674,YES,NO,"nan,PELHAM,HILLSBOROUGH, USA",42.7340023,-71.3232374
23,7,2021,,HILLSBOROUGH,,,PELHAM,20214820,YES,NO,"nan,PELHAM,HILLSBOROUGH, USA",42.7340023,-71.3232374
18,10,2021,,HILLSBOROUGH,,,PELHAM,20214930,YES,NO,"nan,PELHAM,HILLSBOROUGH, USA",42.7340023,-71.3232374
23,6,2021,,MERRIMACK,,,PEMBROKE,20214713,YES,NO,"nan,PEMBROKE,MERRIMACK, USA",43.159779,-71.468206
20,10,2021,,MERRIMACK,,,PEMBROKE,20214944,YES,NO,"nan,PEMBROKE,MERRIMACK, USA",43.159779,-71.468206
28,7,2021,,MERRIMACK,,,PENACOOK,20214829,YES,NO,"nan,PENACOOK,MERRIMACK, USA",43.27462,-71.603639
21,5,2021,,HILLSBOROUGH,,,PETERBOROUGH,20214530,YES,NO,"nan,PETERBOROUGH,HILLSBOROUGH, USA",42.8776166,-71.949383
18,6,2021,,HILLSBOROUGH,,,PETERBOROUGH,20214684,YES,NO,"nan,PETERBOROUGH,HILLSBOROUGH, USA",42.8776166,-71.949383
19,7,2021,,HILLSBOROUGH,,,PETERBOROUGH,20214809,YES,NO,"nan,PETERBOROUGH,HILLSBOROUGH, USA",42.8776166,-71.949383
14,10,2021,,HILLSBOROUGH,,,PETERBOROUGH,20214910,YES,NO,"nan,PETERBOROUGH,HILLSBOROUGH, USA",42.8776166,-71.949383
16,11,2021,,HILLSBOROUGH,,,PETERBOROUGH,20215090,YES,NO,"nan,PETERBOROUGH,HILLSBOROUGH, USA",42.8776166,-71.949383
29,11,2021,,HILLSBOROUGH,,,PETERBOROUGH,20215128,YES,NO,"nan,PETERBOROUGH,HILLSBOROUGH, USA",42.8776166,-71.949383
29,11,2021,,HILLSBOROUGH,,,PETERBOROUGH,20215129,YES,NO,"nan,PETERBOROUGH,HILLSBOROUGH, USA",42.8776166,-71.949383
22,11,2021,,GRAFTON,,,PIKE,20215107,YES,NO,"nan,PIKE,GRAFTON, USA",44.0043,-71.5608
8,6,2021,,SULLIVAN,,,PLAINFIELD,20214619,YES,NO,"nan,PLAINFIELD,SULLIVAN, USA",43.521929,-72.292473
25,5,2021,,ROCKINGHAM,,,PLAISTOW,20214546,YES,NO,"nan,PLAISTOW,ROCKINGHAM, USA",42.8364781,-71.0947805
9,6,2021,,ROCKINGHAM,,,PLAISTOW,20214629,YES,NO,"nan,PLAISTOW,ROCKINGHAM, USA",42.8364781,-71.0947805
11,6,2021,,ROCKINGHAM,,,PLAISTOW,20214645,YES,NO,"nan,PLAISTOW,ROCKINGHAM, USA",42.8364781,-71.0947805
31,5,2021,,GRAFTON,,,PLYMOUTH,20214572,YES,NO,"nan,PLYMOUTH,GRAFTON, USA",43.7373691,-71.7155266
4,5,2021,,ROCKINGHAM,,,PORTSMOUTH,20214433,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
17,6,2021,,ROCKINGHAM,,,PORTSMOUTH,20214678,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
19,6,2021,,ROCKINGHAM,,,PORTSMOUTH,20214687,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
25,6,2021,,ROCKINGHAM,,,PORTSMOUTH,20214724,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
1,7,2021,,ROCKINGHAM,,,PORTSMOUTH,20214744,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
2,7,2021,,ROCKINGHAM,,,PORTSMOUTH,20214754,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
2,7,2021,,ROCKINGHAM,,,PORTSMOUTH,20214755,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
15,7,2021,,ROCKINGHAM,,,PORTSMOUTH,20214802,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
22,7,2021,,ROCKINGHAM,,,PORTSMOUTH,20214818,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
22,10,2021,,ROCKINGHAM,,,PORTSMOUTH,20214957,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
27,10,2021,,ROCKINGHAM,,,PORTSMOUTH,20214985,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
8,11,2021,,ROCKINGHAM,,,PORTSMOUTH,20215048,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
17,11,2021,,ROCKINGHAM,,,PORTSMOUTH,20215091,YES,NO,"nan,PORTSMOUTH,ROCKINGHAM, USA",43.0751306,-70.7601826
10,5,2021,,CHESHIRE,,,RINDGE,20214470,YES,NO,"nan,RINDGE,CHESHIRE, USA",42.7511964,-72.0098021
28,5,2021,,CHESHIRE,,,RINDGE,20214568,YES,NO,"nan,RINDGE,CHESHIRE, USA",42.7511964,-72.0098021
6,6,2021,,CHESHIRE,,,RINDGE,20214611,YES,NO,"nan,RINDGE,CHESHIRE, USA",42.7511964,-72.0098021
9,6,2021,,CHESHIRE,,,RINDGE,20214632,YES,NO,"nan,RINDGE,CHESHIRE, USA",42.7511964,-72.0098021
13,6,2021,,CHESHIRE,,,RINDGE,20214654,YES,NO,"nan,RINDGE,CHESHIRE, USA",42.7511964,-72.0098021
23,6,2021,,CHESHIRE,,,RINDGE,20214709,YES,NO,"nan,RINDGE,CHESHIRE, USA",42.7511964,-72.0098021
1,11,2021,,CHESHIRE,,,RINDGE,20215017,YES,NO,"nan,RINDGE,CHESHIRE, USA",42.7511964,-72.0098021
18,11,2021,,CHESHIRE,,,RINDGE,20215099,YES,NO,"nan,RINDGE,CHESHIRE, USA",42.7511964,-72.0098021
25,6,2021,,STRAFFORD,,,ROCHESTER,20214725,YES,NO,"nan,ROCHESTER,STRAFFORD, USA",43.254005,-70.958862
7,5,2021,,STRAFFORD,,,ROLLINSFORD,20214453,YES,NO,"nan,ROLLINSFORD,STRAFFORD, USA",43.24072,-70.83851
7,5,2021,,STRAFFORD,,,ROLLINSFORD,20214452,YES,NO,"nan,ROLLINSFORD,STRAFFORD, USA",43.24072,-70.83851
25,5,2021,,STRAFFORD,,,ROLLINSFORD,20214544,YES,NO,"nan,ROLLINSFORD,STRAFFORD, USA",43.24072,-70.83851
25,5,2021,,STRAFFORD,,,ROLLINSFORD,20214543,YES,NO,"nan,ROLLINSFORD,STRAFFORD, USA",43.24072,-70.83851
5,7,2021,,STRAFFORD,,,ROLLINSFORD,20214758,YES,NO,"nan,ROLLINSFORD,STRAFFORD, USA",43.24072,-70.83851
18,8,2021,,STRAFFORD,,,ROLLINSFORD,20214849,YES,NO,"nan,ROLLINSFORD,STRAFFORD, USA",43.24072,-70.83851
8,11,2021,,STRAFFORD,,,ROLLINSFORD,20215046,YES,NO,"nan,ROLLINSFORD,STRAFFORD, USA",43.24072,-70.83851
25,5,2021,,GRAFTON,,,RUMNEY,20214537,YES,NO,"nan,RUMNEY,GRAFTON, USA",43.7925185,-71.7816255
18,10,2021,,GRAFTON,,,RUMNEY,20214925,YES,NO,"nan,RUMNEY,GRAFTON, USA",43.7925185,-71.7816255
26,10,2021,,ROCKINGHAM,,,RYE,20214979,YES,NO,"nan,RYE,ROCKINGHAM, USA",43.0120186,-70.7719426
27,5,2021,,ROCKINGHAM,,,SALEM,20214558,YES,NO,"nan,SALEM,ROCKINGHAM, USA",42.7884957,-71.2009035
24,5,2021,,BELKNAP,,,SANBORNTON,20214532,YES,NO,"nan,SANBORNTON,BELKNAP, USA",43.533809,-71.536375
15,6,2021,,BELKNAP,,,SANBORNTON,20214669,YES,NO,"nan,SANBORNTON,BELKNAP, USA",43.533809,-71.536375
2,7,2021,,BELKNAP,,,SANBORNTON,20214750,YES,NO,"nan,SANBORNTON,BELKNAP, USA",43.533809,-71.536375
19,7,2021,,BELKNAP,,,SANBORNTON,20214806,YES,NO,"nan,SANBORNTON,BELKNAP, USA",43.533809,-71.536375
19,7,2021,,BELKNAP,,,SANBORNTON,20214812,YES,NO,"nan,SANBORNTON,BELKNAP, USA",43.533809,-71.536375
15,5,2021,,ROCKINGHAM,,,SANDOWN,20214496,YES,NO,"nan,SANDOWN,ROCKINGHAM, USA",42.9194774,-71.2058416
19,6,2021,,ROCKINGHAM,,,SANDOWN,20214688,YES,NO,"nan,SANDOWN,ROCKINGHAM, USA",42.9194774,-71.2058416
6,5,2021,,CARROLL,,,SANDWICH,20214444,YES,NO,"nan,SANDWICH,CARROLL, USA",43.792311,-71.515374
1,6,2021,,CARROLL,,,SANDWICH,20214585,YES,NO,"nan,SANDWICH,CARROLL, USA",43.792311,-71.515374
1,6,2021,,CARROLL,,,SANDWICH,20214584,YES,NO,"nan,SANDWICH,CARROLL, USA",43.792311,-71.515374
1,6,2021,,CARROLL,,,SANDWICH,20214586,YES,NO,"nan,SANDWICH,CARROLL, USA",43.792311,-71.515374
2,7,2021,,CARROLL,,,SANDWICH,20214751,YES,NO,"nan,SANDWICH,CARROLL, USA",43.792311,-71.515374
26,7,2021,,CARROLL,,,SANDWICH,20214822,YES,NO,"nan,SANDWICH,CARROLL, USA",43.792311,-71.515374
7,10,2021,,CARROLL,,,SANDWICH,20214885,YES,NO,"nan,SANDWICH,CARROLL, USA",43.792311,-71.515374
14,10,2021,,CARROLL,,,SANDWICH,20214912,YES,NO,"nan,SANDWICH,CARROLL, USA",43.792311,-71.515374
19,10,2021,,CARROLL,,,SANDWICH,20214934,YES,NO,"nan,SANDWICH,CARROLL, USA",43.792311,-71.515374
29,10,2021,,CARROLL,,,SANDWICH,20215006,YES,NO,"nan,SANDWICH,CARROLL, USA",43.792311,-71.515374
27,5,2021,,ROCKINGHAM,,,SEABROOK,20214554,YES,NO,"nan,SEABROOK,ROCKINGHAM, USA",42.8773076,-70.8706857
24,6,2021,,HILLSBOROUGH,,,SHARON,20214718,YES,NO,"nan,SHARON,HILLSBOROUGH, USA",42.8131405,-71.9156337
23,11,2021,,HILLSBOROUGH,,,SHARON,20215121,YES,NO,"nan,SHARON,HILLSBOROUGH, USA",42.8131405,-71.9156337
11,10,2021,,CHESHIRE,,,SPOFFORD,20214888,YES,NO,"nan,SPOFFORD,CHESHIRE, USA",42.906938,-72.41652
20,10,2021,,CHESHIRE,,,SPOFFORD,20213625,YES,NO,"nan,SPOFFORD,CHESHIRE, USA",42.906938,-72.41652
24,5,2021,,SULLIVAN,,,SPRINGFIELD,20214536,YES,NO,"nan,SPRINGFIELD,SULLIVAN, USA",43.443757,-72.061316
23,6,2021,,SULLIVAN,,,SPRINGFIELD,20214714,YES,NO,"nan,SPRINGFIELD,SULLIVAN, USA",43.443757,-72.061316
5,5,2021,,ROCKINGHAM,,,STRATHAM,20214439,YES,NO,"nan,STRATHAM,ROCKINGHAM, USA",43.0244129,-70.9122808
22,6,2021,,ROCKINGHAM,,,STRATHAM,20214704,YES,NO,"nan,STRATHAM,ROCKINGHAM, USA",43.0244129,-70.9122808
15,10,2021,,ROCKINGHAM,,,STRATHAM,20214922,YES,NO,"nan,STRATHAM,ROCKINGHAM, USA",43.0244129,-70.9122808
19,10,2021,,ROCKINGHAM,,,STRATHAM,20214936,YES,NO,"nan,STRATHAM,ROCKINGHAM, USA",43.0244129,-70.9122808
22,11,2021,,ROCKINGHAM,,,STRATHAM,20215117,YES,NO,"nan,STRATHAM,ROCKINGHAM, USA",43.0244129,-70.9122808
18,6,2021,,GRAFTON,,,SUGAR HILL,20214682,YES,NO,"nan,SUGAR HILL,GRAFTON, USA",44.199552,-71.834174
10,6,2021,,SULLIVAN,,,SUNAPEE,20214638,YES,NO,"nan,SUNAPEE,SULLIVAN, USA",43.3874615,-72.0876516
11,6,2021,,SULLIVAN,,,SUNAPEE,20214642,YES,NO,"nan,SUNAPEE,SULLIVAN, USA",43.3874615,-72.0876516
15,6,2021,,SULLIVAN,,,SUNAPEE,20214663,YES,NO,"nan,SUNAPEE,SULLIVAN, USA",43.3874615,-72.0876516
15,6,2021,,SULLIVAN,,,SUNAPEE,20214664,YES,NO,"nan,SUNAPEE,SULLIVAN, USA",43.3874615,-72.0876516
19,6,2021,,SULLIVAN,,,SUNAPEE,20214692,YES,NO,"nan,SUNAPEE,SULLIVAN, USA",43.3874615,-72.0876516
9,7,2021,,SULLIVAN,,,SUNAPEE,20214777,YES,NO,"nan,SUNAPEE,SULLIVAN, USA",43.3874615,-72.0876516
1,11,2021,,CHESHIRE,,,SURRY,20215019,YES,NO,"nan,SURRY,CHESHIRE, USA",43.0179363,-72.3212795
8,7,2021,,MERRIMACK,,,SUTTON,20214770,YES,NO,"nan,SUTTON,MERRIMACK, USA",43.360636,-71.88521
15,10,2021,,MERRIMACK,,,SUTTON,20214921,YES,NO,"nan,SUTTON,MERRIMACK, USA",43.360636,-71.88521
20,10,2021,,MERRIMACK,,,SUTTON,20214940,YES,NO,"nan,SUTTON,MERRIMACK, USA",43.360636,-71.88521
20,10,2021,,MERRIMACK,,,SUTTON,20214943,YES,NO,"nan,SUTTON,MERRIMACK, USA",43.360636,-71.88521
10,5,2021,,CHESHIRE,,,SWANZEY,20214472,YES,NO,"nan,SWANZEY,CHESHIRE, USA",42.8723464,-72.3290406
28,10,2021,,CHESHIRE,,,SWANZEY,20214992,YES,NO,"nan,SWANZEY,CHESHIRE, USA",42.8723464,-72.3290406
14,5,2021,,CARROLL,,,TAMWORTH,20214485,YES,NO,"nan,TAMWORTH,CARROLL, USA",43.860277,-71.263504
14,6,2021,,CARROLL,,,TAMWORTH,20214660,YES,NO,"nan,TAMWORTH,CARROLL, USA",43.860277,-71.263504
2,7,2021,,CARROLL,,,TAMWORTH,20214752,YES,NO,"nan,TAMWORTH,CARROLL, USA",43.860277,-71.263504
5,8,2021,,CARROLL,,,TAMWORTH,20214836,YES,NO,"nan,TAMWORTH,CARROLL, USA",43.860277,-71.263504
22,11,2021,,CARROLL,,,TAMWORTH,20215118,YES,NO,"nan,TAMWORTH,CARROLL, USA",43.860277,-71.263504
25,5,2021,,HILLSBOROUGH,,,TEMPLE,20214547,YES,NO,"nan,TEMPLE,HILLSBOROUGH, USA",42.8185392,-71.8514103
27,5,2021,,HILLSBOROUGH,,,TEMPLE,20214562,YES,NO,"nan,TEMPLE,HILLSBOROUGH, USA",42.8185392,-71.8514103
11,6,2021,,HILLSBOROUGH,,,TEMPLE,20214640,YES,NO,"nan,TEMPLE,HILLSBOROUGH, USA",42.8185392,-71.8514103
13,7,2021,,HILLSBOROUGH,,,TEMPLE,20214787,YES,NO,"nan,TEMPLE,HILLSBOROUGH, USA",42.8185392,-71.8514103
22,11,2021,,HILLSBOROUGH,,,TEMPLE,20215113,YES,NO,"nan,TEMPLE,HILLSBOROUGH, USA",42.8185392,-71.8514103
12,10,2021,,GRAFTON,,,THORNTON,20214894,YES,NO,"nan,THORNTON,GRAFTON, USA",43.859595,-71.79886
15,6,2021,,BELKNAP,,,TILTON,20214662,YES,NO,"nan,TILTON,BELKNAP, USA",43.7325571,-71.7185849
2,12,2021,,BELKNAP,,,TILTON,20215136,YES,NO,"nan,TILTON,BELKNAP, USA",43.7325571,-71.7185849
8,5,2021,,CARROLL,,,TUFTONBORO,20214457,YES,NO,"nan,TUFTONBORO,CARROLL, USA",43.608696,-71.284976
1,6,2021,,CARROLL,,,TUFTONBORO,20214583,YES,NO,"nan,TUFTONBORO,CARROLL, USA",43.608696,-71.284976
14,7,2021,,CARROLL,,,TUFTONBORO,20214793,YES,NO,"nan,TUFTONBORO,CARROLL, USA",43.608696,-71.284976
22,7,2021,,CARROLL,,,TUFTONBORO,20214816,YES,NO,"nan,TUFTONBORO,CARROLL, USA",43.608696,-71.284976
18,10,2021,,CARROLL,,,TUFTONBORO,20214924,YES,NO,"nan,TUFTONBORO,CARROLL, USA",43.608696,-71.284976
15,7,2021,,COOS,,,TWIN MOUNTAIN,20214798,YES,NO,"nan,TWIN MOUNTAIN,COOS, USA",44.2710745,-71.5399933
14,10,2021,,COOS,,,TWIN MOUNTAIN,20214913,YES,NO,"nan,TWIN MOUNTAIN,COOS, USA",44.2710745,-71.5399933
4,8,2021,,CARROLL,,,WAKEFIELD,20214833,YES,NO,"nan,WAKEFIELD,CARROLL, USA",43.625135,-71.001185
18,10,2021,,CARROLL,,,WAKEFIELD,20214929,YES,NO,"nan,WAKEFIELD,CARROLL, USA",43.625135,-71.001185
23,6,2021,,CHESHIRE,,,WALPOLE,20214707,YES,NO,"nan,WALPOLE,CHESHIRE, USA",43.1435992,-72.44015592
9,7,2021,,CHESHIRE,,,WALPOLE,20214779,YES,NO,"nan,WALPOLE,CHESHIRE, USA",43.1435992,-72.44015592
1,11,2021,,CHESHIRE,,,WALPOLE,20215018,YES,NO,"nan,WALPOLE,CHESHIRE, USA",43.1435992,-72.44015592
9,7,2021,,MERRIMACK,,,WARNER,20214778,YES,NO,"nan,WARNER,MERRIMACK, USA",43.2809477,-71.8164258
17,5,2021,,GRAFTON,,,WARREN,20214507,YES,NO,"nan,WARREN,GRAFTON, USA",43.949848,-71.943804
5,7,2021,,SULLIVAN,,,WASHINGTON,20214759,YES,NO,"nan,WASHINGTON,SULLIVAN, USA",43.1953,-72.0637
7,5,2021,,HILLSBOROUGH,,,WEARE,20214454,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
31,5,2021,,HILLSBOROUGH,,,WEARE,20214571,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
14,7,2021,,HILLSBOROUGH,,,WEARE,20214788,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
30,8,2021,,HILLSBOROUGH,,,WEARE,20214852,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
13,9,2021,,HILLSBOROUGH,,,WEARE,20214857,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
2,11,2021,,HILLSBOROUGH,,,WEARE,20215024,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
3,11,2021,,HILLSBOROUGH,,,WEARE,20215030,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
22,11,2021,,HILLSBOROUGH,,,WEARE,20215114,YES,NO,"nan,WEARE,HILLSBOROUGH, USA",43.120672,-71.722829
21,6,2021,,MERRIMACK,,,WEBSTER,20214696,YES,NO,"nan,WEBSTER,MERRIMACK, USA",43.309722,-71.719251
8,6,2021,,CHESHIRE,,,WESTMORELAND,20214620,YES,NO,"nan,WESTMORELAND,CHESHIRE, USA",42.994132,-72.442054
29,6,2021,,CHESHIRE,,,WESTMORELAND,20214734,YES,NO,"nan,WESTMORELAND,CHESHIRE, USA",42.994132,-72.442054
11,8,2021,,CHESHIRE,,,WESTMORELAND,20214845,YES,NO,"nan,WESTMORELAND,CHESHIRE, USA",42.994132,-72.442054
10,5,2021,,HILLSBOROUGH,,,WILTON,20214466,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
17,5,2021,,HILLSBOROUGH,,,WILTON,20214500,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
27,5,2021,,HILLSBOROUGH,,,WILTON,20214557,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
31,5,2021,,HILLSBOROUGH,,,WILTON,20214581,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
15,6,2021,,HILLSBOROUGH,,,WILTON,20214671,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
29,6,2021,,HILLSBOROUGH,,,WILTON,20214737,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
29,6,2021,,HILLSBOROUGH,,,WILTON,20214735,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
26,7,2021,,HILLSBOROUGH,,,WILTON,20214826,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
4,11,2021,,HILLSBOROUGH,,,WILTON,20215033,YES,NO,"nan,WILTON,HILLSBOROUGH, USA",42.806883,-71.728143
17,5,2021,,ROCKINGHAM,,,WINDHAM,20214501,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
11,6,2021,,ROCKINGHAM,,,WINDHAM,20214641,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
12,11,2021,,ROCKINGHAM,,,WINDHAM,20215070,YES,NO,"nan,WINDHAM,ROCKINGHAM, USA",42.8006441,-71.304229
28,4,2021,,CARROLL,,,WOLFEBORO,20214419,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
31,5,2021,,CARROLL,,,WOLFEBORO,20214575,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
22,6,2021,,CARROLL,,,WOLFEBORO,20214702,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
8,7,2021,,CARROLL,,,WOLFEBORO,20214776,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
14,7,2021,,CARROLL,,,WOLFEBORO,20214790,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
16,7,2021,,CARROLL,,,WOLFEBORO,20214804,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
9,8,2021,,CARROLL,,,WOLFEBORO,20214842,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
15,10,2021,,CARROLL,,,WOLFEBORO,20214916,YES,NO,"nan,WOLFEBORO,CARROLL, USA",43.5820331,-71.2027956
6,10,2021,,CARROLL,,,WONALANCET,20214877,YES,NO,"nan,WONALANCET,CARROLL, USA",43.9072939,-71.3506284
26,10,2021,,GRAFTON,,,WOODSTOCK,20214974,YES,NO,"nan,WOODSTOCK,GRAFTON, USA",44.026358,-71.721168
6,6,2021,WMNF trail head ,,,,,20210925,YES,NO,"WMNF trail head,nan,nan, USA",44,-71.4
19,10,2020,"3453 Howard Rd Hamburg, NY",,42.75829268,-78.85888907,HAMBURG_NY,20200438,YES,YES,"3453 Howard Rd Hamburg, NY,HAMBURG_NY,nan, USA",42.75829268,-78.85888907
20,5,2020,,HILLSBOROUGH,,,HUDSON,200598,YES,YES,"nan,HUDSON,HILLSBOROUGH, USA",42.7710831,-71.4115027
29,10,2020,,HILLSBOROUGH,,,HUDSON,200126,YES,YES,"nan,HUDSON,HILLSBOROUGH, USA",42.7710831,-71.4115027
19,10,2020,,HILLSBOROUGH,,,HUDSON,200193,YES,YES,"nan,HUDSON,HILLSBOROUGH, USA",42.7710831,-71.4115027
4,5,2020,,HILLSBOROUGH,,,HUDSON,200515,YES,YES,"nan,HUDSON,HILLSBOROUGH, USA",42.7710831,-71.4115027
3,6,2020,"267 Old Sharon Rd Jaffrey, NH 03452",CHESHIRE,42.811109,-71.979539,JAFFREY,20200306,YES,YES,"267 Old Sharon Rd Jaffrey, NH 03452,JAFFREY,CHESHIRE, USA",42.8115681,-71.9819597
3,6,2020,"267 Old Sharon Rd Jaffrey, NH 03452",CHESHIRE,42.811109,-71.979539,JAFFREY,20200307,YES,YES,"267 Old Sharon Rd Jaffrey, NH 03452,JAFFREY,CHESHIRE, USA",42.8115681,-71.9819597
7,5,2020,Woodmont Orchard Pillsburg and Gilcreast RD Londonderry ,ROCKINGHAM,42.873123,-71.356714,LONDONDERRY,20200183,YES,YES,"Woodmont Orchard Pillsburg and Gilcreast RD Londonderry,LONDONDERRY,ROCKINGHAM, USA",42.873123,-71.356714
24,10,2020,10 orchard view Drive Amherst,HILLSBOROUGH,42.88339056,-71.60283354,AMHERST,20200518,YES,YES,"10 orchard view Drive Amherst,AMHERST,HILLSBOROUGH, USA",42.8804916,-71.6009129
